"Source","File","Variable","Description"
"DHS2011","KR61","m57j","antenatal care: health & family welfare center"
"DHS2011","KR61","m57k","antenatal care: satellite clinic/epi outreach"
"DHS2011","KR61","m57l","antenatal care: community clinic"
"DHS2011","KR61","m57m","antenatal care: private hospital/clinic"
"DHS2011","KR61","m57n","antenatal care: qualified doctor"
"DHS2011","KR61","m57o","antenatal care: traditional doctor"
"DHS2011","KR61","m57p","antenatal care: pharmacy"
"DHS2011","KR61","m57q","antenatal care: private medical college hospital"
"DHS2011","KR61","m57r","antenatal care: ngo static clinic"
"DHS2011","KR61","m57s","antenatal care: ngo satellite clinic"
"DHS2011","KR61","m57t","antenatal care: other ngo"
"DHS2011","KR61","m57u","na - antenatal care: other"
"DHS2011","KR61","m57v","na - antenatal care: other"
"DHS2011","KR61","m57x","antenatal care: other"
"DHS2011","KR61","m60","na - drugs for intestinal parasites during pregnancy"
"DHS2011","KR61","m61","time spent at place of delivery"
"DHS2011","KR61","m62","respondent's health checked before discharge"
"DHS2011","KR61","m65a","na - reason didn't deliver at health facility: cost too much"
"DHS2011","KR61","m65b","na - reason didn't deliver at health facility: facility not open"
"DHS2011","KR61","m65c","na - reason didn't deliver at health facility: too far/no transport"
"DHS2011","KR61","m65d","na - reason didn't deliver at health facility: don't trust facility/poor service"
"DHS2011","KR61","m65e","na - reason didn't deliver at health facility: no female provider"
"DHS2011","KR61","m65f","na - reason didn't deliver at health facility: husband/family didn't allow"
"DHS2011","KR61","m65g","na - reason didn't deliver at health facility: not necessary"
"DHS2011","KR61","m65h","na - reason didn't deliver at health facility: not customary"
"DHS2011","KR61","m65i","na - reason didn't deliver at health facility: cs"
"DHS2011","KR61","m65j","na - reason didn't deliver at health facility: cs"
"DHS2011","KR61","m65k","na - reason didn't deliver at health facility: cs"
"DHS2011","KR61","m65l","na - reason didn't deliver at health facility: cs"
"DHS2011","KR61","m65x","na - reason didn't deliver at health facility: other"
"DHS2011","KR61","m66","respondent's health checked after discharge/delivery at home"
"DHS2011","KR61","m70","baby postnatal check within 2 months"
"DHS2011","KR61","m71","time after delivery postnatal check took place"
"DHS2011","KR61","m72","person who performed postnatal checkup"
"DHS2011","KR61","m73","place baby was first checked"
"DHS2011","KR61","hidx","index to birth history"
"DHS2011","KR61","h1","has health card"
"DHS2011","KR61","h2","received bcg"
"DHS2011","KR61","h2d","bcg day"
"DHS2011","KR61","h2m","bcg month"
"DHS2011","KR61","h2y","bcg year"
"DHS2011","KR61","h3","received dpt 1"
"DHS2011","KR61","h3d","dpt 1 day"
"DHS2011","KR61","h3m","dpt 1 month"
"DHS2011","KR61","h3y","dpt 1 year"
"DHS2011","KR61","h4","received polio 1"
"DHS2011","KR61","h4d","polio 1 day"
"DHS2011","KR61","h4m","polio 1 month"
"DHS2011","KR61","h4y","polio 1 year"
"DHS2011","KR61","h5","received dpt 2"
"DHS2011","KR61","h5d","dpt 2 day"
"DHS2011","KR61","h5m","dpt 2 month"
"DHS2011","KR61","h5y","dpt 2 year"
"DHS2011","KR61","h6","received polio 2"
"DHS2011","KR61","h6d","polio 2 day"
"DHS2011","KR61","h6m","polio 2 month"
"DHS2011","KR61","h6y","polio 2 year"
"DHS2011","KR61","h7","received dpt 3"
"DHS2011","KR61","h7d","dpt 3 day"
"DHS2011","KR61","h7m","dpt 3 month"
"DHS2011","KR61","h7y","dpt 3 year"
"DHS2011","KR61","h8","received polio 3"
"DHS2011","KR61","h8d","polio 3 day"
"DHS2011","KR61","h8m","polio 3 month"
"DHS2011","KR61","h8y","polio 3 year"
"DHS2011","KR61","h9","received measles"
"DHS2011","KR61","h9d","measles day"
"DHS2011","KR61","h9m","measles month"
"DHS2011","KR61","h9y","measles year"
"DHS2011","KR61","h0","received polio 0"
"DHS2011","KR61","h0d","polio 0 day"
"DHS2011","KR61","h0m","polio 0 month"
"DHS2011","KR61","h0y","polio 0 year"
"DHS2011","KR61","h10","ever had vaccination"
"DHS2011","KR61","h11","had diarrhea recently"
"DHS2011","KR61","h11b","blood in the stools"
"DHS2011","KR61","h12a","diarrhea: government hospital"
"DHS2011","KR61","h12b","diarrhea: specialized government hospital"
"DHS2011","KR61","h12c","diarrhea: district hospital"
"DHS2011","KR61","h12d","diarrhea: maternal and child welfare center"
"DHS2011","KR61","h12e","diarrhea: diarrhea: upazila health complex"
"DHS2011","KR61","h12f","diarrhea: health and family welfare center (h & fwc)"
"DHS2011","KR61","h12g","diarrhea: satellite clinic (epi outreach)"
"DHS2011","KR61","h12h","diarrhea: community clinic"
"DHS2011","KR61","h12i","diarrhea: family welfare assistant"
"DHS2011","KR61","h12j","diarrhea: private hospital/clinic"
"DHS2011","KR61","h12k","diarrhea: private pharmacy"
"DHS2011","KR61","h12l","diarrhea: private doctor"
"DHS2011","KR61","h12m","diarrhea: unqualified doctor"
"DHS2011","KR61","h12n","diarrhea: private medical college hospital"
"DHS2011","KR61","h12o","diarrhea: homeopathic doctor"
"DHS2011","KR61","h12p","diarrhea: other private doctor"
"DHS2011","KR61","h12q","na - diarrhea: private medical"
"DHS2011","KR61","h12r","na - diarrhea: cs private medical"
"DHS2011","KR61","h12s","diarrhea: ngo static clinic"
"DHS2011","KR61","h12t","diarrhea: ngo satellite clinic"
"DHS2011","KR61","h12u","diarrhea: ngo field worker"
"DHS2011","KR61","h12v","diarrhea: other ngo"
"DHS2011","KR61","h12w","na - diarrhea: other"
"DHS2011","KR61","h12x","diarrhea: other"
"DHS2011","KR61","h12y","diarrhea: no treatment"
"DHS2011","KR61","h12z","diarrhea: medical treatment"
"DHS2011","KR61","h13","given oral rehydration"
"DHS2011","KR61","h13b","na - given pre-packaged ors liquid"
"DHS2011","KR61","h14","given recommended home solution"
"DHS2011","KR61","h15","na - given antibiotic pills or syrups"
"DHS2011","KR61","h15a","na - given antimotility"
"DHS2011","KR61","h15b","na - given antibiotic injection"
"DHS2011","KR61","h15c","na - given intravenous (iv)"
"DHS2011","KR61","h15d","na - given home remedy, herbal medicine"
"DHS2011","KR61","h15e","na - given zinc"
"DHS2011","KR61","h15f","na - given other (not antibiotic, antimotility, zinc)"
"DHS2011","KR61","h15g","na - given unknown pill or syrup"
"DHS2011","KR61","h15h","na - given non-antibiotic injection"
"DHS2011","KR61","h15i","na - given unknown injection"
"DHS2011","KR61","h15j","na - given cs"
"DHS2011","KR61","h15k","na - given cs"
"DHS2011","KR61","h15l","na - given cs"
"DHS2011","KR61","h15m","na - given cs"
"DHS2011","KR61","h20","na - given other treatment"
"DHS2011","KR61","h21a","na - given no treatment"
"DHS2011","KR61","h21","na - received any treatment"
"DHS2011","KR61","h22","had fever in last two weeks"
"DHS2011","KR61","h31","had cough in last two weeks"
"DHS2011","KR61","h31b","short, rapid breaths"
"DHS2011","KR61","h31c","problem in the chest or blocked or running nose"
"DHS2011","KR61","h31d","had fever/cough in last 2 weeks: amount offered to drink"
"DHS2011","KR61","h31e","had fever/cough in last 2 weeks: amount offered to eat"
"DHS2011","KR61","h32a","fever/cough: government hospital"
"DHS2011","KR61","h32b","fever/cough: specialized government hospital"
"DHS2011","KR61","h32c","fever/cough: district hospital"
"DHS2011","KR61","h32d","fever/cough: maternal and child welfare center"
"DHS2011","KR61","h32e","fever/cough: upazila health complex"
"DHS2011","KR61","h32f","fever/cough: health and family welfare center"
"DHS2011","KR61","h32g","fever/cough: satellite clinic/epi outreach site"
"DHS2011","KR61","h32h","fever/cough: community clinic"
"DHS2011","KR61","h32i","fever/cough: family welfare assistance"
"DHS2011","KR61","h32j","fever/cough: private hospital/ clinic"
"DHS2011","KR61","h32k","fever/cough: private pharmacy"
"DHS2011","KR61","h32l","fever/cough: private doctor"
"DHS2011","KR61","h32m","fever/cough: unqualified doctor"
"DHS2011","KR61","h32n","fever/cough: private medical college hospital"
"DHS2011","KR61","h32o","fever/cough: homeopathic doctor"
"DHS2011","KR61","h32p","fever/cough: other private sector"
"DHS2011","KR61","h32q","na - fever/cough: private medical"
"DHS2011","KR61","h32r","na - fever/cough: private medical"
"DHS2011","KR61","h32s","fever/cough: ngo static clinic"
"DHS2011","KR61","h32t","fever/cough: ngo satellite clinic"
"DHS2011","KR61","h32u","fever/cough: ngo depot holder"
"DHS2011","KR61","h32v","fever/cough: ngo field worker"
"DHS2011","KR61","h32w","fever/cough: other ngo sector"
"DHS2011","KR61","h32x","fever/cough: other"
"DHS2011","KR61","h32y","fever/cough: no treatment"
"DHS2011","KR61","h32z","fever/cough: medical treatment"
"DHS2011","KR61","h33","received vitamin a1 (most recent)"
"DHS2011","KR61","h33d","vitamin a1 day"
"DHS2011","KR61","h33m","vitamin a1 month"
"DHS2011","KR61","h33y","vitamin a1 year"
"DHS2011","KR61","h34","vitamin a in last 6 months"
"DHS2011","KR61","h35","na - any vaccinations in last 2 years part of campaign"
"DHS2011","KR61","h36a","vaccinated during campaign a"
"DHS2011","KR61","h36b","vaccinated during campaign b"
"DHS2011","KR61","h36c","vaccinated during campaign c"
"DHS2011","KR61","h36d","vaccinated during campaign d"
"DHS2011","KR61","h36e","na - vaccinated during campaign e"
"DHS2011","KR61","h36f","na - vaccinated during campaign f"
"DHS2011","KR61","h37a","fansidar taken for fever/cough"
"DHS2011","KR61","h37b","chloroquine taken for fever/cough"
"DHS2011","KR61","h37c","na - amodiaquine taken for fever/cough"
"DHS2011","KR61","h37d","quinine taken for fever/cough"
"DHS2011","KR61","h37e","combination with artemisinin taken for fever/cough"
"DHS2011","KR61","h37f","na - drug acting on respiratory system (such as: purisal/prosma/brodil/tofen etc"
"DHS2011","KR61","h37g","na - nasal drop/solution(such as rihinil/rynex etc.)"
"DHS2011","KR61","h37h","other antimalarial taken for fever/cough"
"DHS2011","KR61","h37i","antibiotic pill/syrup taken for fever/cough"
"DHS2011","KR61","h37j","antibiotic injection taken for fever/cough"
"DHS2011","KR61","h37k","aspirin taken for fever/cough"
"DHS2011","KR61","h37l","acetaminophen/paracetamol/panadol taken for fever/cough"
"DHS2011","KR61","h37m","ibuprofen taken for fever/cough"
"DHS2011","KR61","h37n","paracetamol/napa/ace/fast/tamen/xpa taken for fever/cough"
"DHS2011","KR61","h37o","homeopathic"
"DHS2011","KR61","h37p","cough syrup"
"DHS2011","KR61","h37x","other taken for fever/cough"
"DHS2011","KR61","h37y","nothing taken for fever/cough"
"DHS2011","KR61","h37z","don't know if or what was taken for fever/cough"
"DHS2011","KR61","h38","diarrhea in last 2 weeks: amount offered to drink"
"DHS2011","KR61","h39","diarrhea in last 2 weeks: amount offered to eat"
"DHS2011","KR61","h40","na - received vitamin a2 (2nd most recent)"
"DHS2011","KR61","h40d","na - vitamin a2 day"
"DHS2011","KR61","h40m","na - vitamin a2 month"
"DHS2011","KR61","h40y","na - vitamin a2 year"
"DHS2011","KR61","h41a","na - received vitamin a after most recent in card"
"DHS2011","KR61","h41b","na - ever received vitamin a dose"
"DHS2011","KR61","h42","taking iron pills, sprinkles or syrup"
"DHS2011","KR61","h43","drugs for intestinal parasites in last 6 months"
"DHS2011","KR61","h44a","na - place first sought treatment for diarrhea"
"DHS2011","KR61","h44b","na - days after diarrhea sought advice or treatment"
"DHS2011","KR61","h44c","na - still has diarrhea"
"DHS2011","KR61","h45","na - times zinc was given"
"DHS2011","KR61","h46a","place first sought treatment for fever"
"DHS2011","KR61","h46b","na - days after fever sought advice or treatment"
"DHS2011","KR61","h47","na - blood taken from child's finger/heel for testing"
"DHS2011","KR61","hwidx","index to birth history"
"DHS2011","KR61","hw1","child's age in months"
"DHS2011","KR61","hw2","child's weight in kilograms (1 decimal)"
"DHS2011","KR61","hw3","child's height in centimeters (1 decimal)"
"DHS2011","KR61","hw4","height/age percentile"
"DHS2011","KR61","hw5","height/age standard deviation"
"DHS2011","KR61","hw6","height/age percent of ref. median"
"DHS2011","KR61","hw7","weight/age percentile"
"DHS2011","KR61","hw8","weight/age standard deviation"
"DHS2011","KR61","hw9","weight/age percent of ref. median"
"DHS2011","KR61","hw10","weight/height percentile"
"DHS2011","KR61","hw11","weight/height standard deviation"
"DHS2011","KR61","hw12","weight/height percent of ref. median"
"DHS2011","KR61","hw13","result of measurement - height/weight"
"DHS2011","KR61","hw15","height: lying or standing"
"DHS2011","KR61","hw16","day of birth of child"
"DHS2011","KR61","hw17","date measured (day)"
"DHS2011","KR61","hw18","date measured (month)"
"DHS2011","KR61","hw19","date measured (year)"
"DHS2011","KR61","hw51","line number of parent/caretaker"
"DHS2011","KR61","hw52","read consent statement - hemoglobin"
"DHS2011","KR61","hw53","hemoglobin level (g/dl - 1 decimal)"
"DHS2011","KR61","hw55","result of measurement - hemoglobin"
"DHS2011","KR61","hw56","hemoglobin level adjusted for altitude (g/dl - 1 decimal)"
"DHS2011","KR61","hw57","anemia level"
"DHS2011","KR61","hw58","na - agrees to referral - anemia"
"DHS2011","KR61","hw70","height/age standard deviation (new who)"
"DHS2011","KR61","hw71","weight/age standard deviation (new who)"
"DHS2011","KR61","hw72","weight/height standard deviation (new who)"
"DHS2011","KR61","hw73","bmi standard deviation (new who)"
"DHS2011","KR61","s28days","number of child deaths (0-28 days)"
"DHS2011","KR61","s5years","number of child deaths (less than 5 years)"
