"TotalPages","Data.DataId","Data.Indicator","Data.SurveyId","Data.IsPreferred","Data.Value","Data.SDRID","Data.Precision","Data.RegionId","Data.SurveyYearLabel","Data.SurveyType","Data.SurveyYear","Data.IndicatorOrder","Data.DHS_CountryCode","Data.CILow","Data.CountryName","Data.IndicatorType","Data.CharacteristicId","Data.CharacteristicCategory","Data.IndicatorId","Data.CharacteristicOrder","Data.CharacteristicLabel","Data.ByVariableLabel","Data.DenominatorUnweighted","Data.DenominatorWeighted","Data.CIHigh","Data.IsTotal","Data.ByVariableId","RecordsReturned","Page","RecordCount"
2,60225,"Feeding practices during diarrhea: Same amount of fluids","BD2011DHS",0,50.5,"CHDIFPCLSM",1,"",2011,"DHS",2011,94136020,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_LSM",0,"Total","Three years preceding the survey","278","271","",1,14000,1000,1,1667
2,343874,"Feeding practices during diarrhea: Same amount of fluids","BD2011DHS",1,50.8,"CHDIFPCLSM",1,"",2011,"DHS",2011,94136020,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_LSM",0,"Total","Five years preceding the survey","395","388","",1,14001,1000,1,1667
2,60226,"Feeding practices during diarrhea: Somewhat less fluids","BD2011DHS",0,23.2,"CHDIFPCLLS",1,"",2011,"DHS",2011,94136030,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_LLS",0,"Total","Three years preceding the survey","278","271","",1,14000,1000,1,1667
2,343875,"Feeding practices during diarrhea: Somewhat less fluids","BD2011DHS",1,20.8,"CHDIFPCLLS",1,"",2011,"DHS",2011,94136030,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_LLS",0,"Total","Five years preceding the survey","395","388","",1,14001,1000,1,1667
2,60229,"Feeding practices during diarrhea: Much less fluids","BD2011DHS",0,3.4,"CHDIFPCLML",1,"",2011,"DHS",2011,94136040,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_LML",0,"Total","Three years preceding the survey","278","271","",1,14000,1000,1,1667
2,343883,"Feeding practices during diarrhea: Much less fluids","BD2011DHS",1,2.8,"CHDIFPCLML",1,"",2011,"DHS",2011,94136040,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_LML",0,"Total","Five years preceding the survey","395","388","",1,14001,1000,1,1667
2,60231,"Feeding practices during diarrhea: Stopped fluids completely","BD2011DHS",0,0.5,"CHDIFPCLNO",1,"",2011,"DHS",2011,94136060,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_LNO",0,"Total","Three years preceding the survey","278","271","",1,14000,1000,1,1667
2,343879,"Feeding practices during diarrhea: Stopped fluids completely","BD2011DHS",1,0.4,"CHDIFPCLNO",1,"",2011,"DHS",2011,94136060,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_LNO",0,"Total","Five years preceding the survey","395","388","",1,14001,1000,1,1667
2,60233,"Feeding practices during diarrhea: Total","BD2011DHS",0,100,"CHDIFPCLTO",1,"",2011,"DHS",2011,94136080,"BD","","Bangladesh","T",1000,"Total","CH_DIFP_C_LTO",0,"Total","Three years preceding the survey","278","271","",1,14000,1000,1,1667
2,343880,"Feeding practices during diarrhea: Total","BD2011DHS",1,100,"CHDIFPCLTO",1,"",2011,"DHS",2011,94136080,"BD","","Bangladesh","T",1000,"Total","CH_DIFP_C_LTO",0,"Total","Five years preceding the survey","395","388","",1,14001,1000,1,1667
2,60236,"Feeding practices during diarrhea: Increased amount of food","BD2011DHS",0,12,"CHDIFPCFMR",1,"",2011,"DHS",2011,94136090,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_FMR",0,"Total","Three years preceding the survey","278","271","",1,14000,1000,1,1667
2,343876,"Feeding practices during diarrhea: Increased amount of food","BD2011DHS",1,11.1,"CHDIFPCFMR",1,"",2011,"DHS",2011,94136090,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_FMR",0,"Total","Five years preceding the survey","395","388","",1,14001,1000,1,1667
2,60235,"Feeding practices during diarrhea: Same amount of food","BD2011DHS",0,51.5,"CHDIFPCFSM",1,"",2011,"DHS",2011,94136100,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_FSM",0,"Total","Three years preceding the survey","278","271","",1,14000,1000,1,1667
2,343870,"Feeding practices during diarrhea: Same amount of food","BD2011DHS",1,54.1,"CHDIFPCFSM",1,"",2011,"DHS",2011,94136100,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_FSM",0,"Total","Five years preceding the survey","395","388","",1,14001,1000,1,1667
2,60241,"Feeding practices during diarrhea: Somewhat less food","BD2011DHS",0,24.2,"CHDIFPCFLS",1,"",2011,"DHS",2011,94136110,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_FLS",0,"Total","Three years preceding the survey","278","271","",1,14000,1000,1,1667
2,343871,"Feeding practices during diarrhea: Somewhat less food","BD2011DHS",1,24.8,"CHDIFPCFLS",1,"",2011,"DHS",2011,94136110,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_FLS",0,"Total","Five years preceding the survey","395","388","",1,14001,1000,1,1667
2,60242,"Feeding practices during diarrhea: Much less food","BD2011DHS",0,6.1,"CHDIFPCFML",1,"",2011,"DHS",2011,94136120,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_FML",0,"Total","Three years preceding the survey","278","271","",1,14000,1000,1,1667
2,343872,"Feeding practices during diarrhea: Much less food","BD2011DHS",1,5,"CHDIFPCFML",1,"",2011,"DHS",2011,94136120,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_FML",0,"Total","Five years preceding the survey","395","388","",1,14001,1000,1,1667
2,60243,"Feeding practices during diarrhea: Stopped food completely","BD2011DHS",0,2.9,"CHDIFPCFNO",1,"",2011,"DHS",2011,94136140,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_FNO",0,"Total","Three years preceding the survey","278","271","",1,14000,1000,1,1667
2,343873,"Feeding practices during diarrhea: Stopped food completely","BD2011DHS",1,2.4,"CHDIFPCFNO",1,"",2011,"DHS",2011,94136140,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_FNO",0,"Total","Five years preceding the survey","395","388","",1,14001,1000,1,1667
2,60234,"Feeding practices during diarrhea: Never gave food","BD2011DHS",0,3.4,"CHDIFPCFNV",1,"",2011,"DHS",2011,94136150,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_FNV",0,"Total","Three years preceding the survey","278","271","",1,14000,1000,1,1667
2,343881,"Feeding practices during diarrhea: Never gave food","BD2011DHS",1,2.6,"CHDIFPCFNV",1,"",2011,"DHS",2011,94136150,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_FNV",0,"Total","Five years preceding the survey","395","388","",1,14001,1000,1,1667
2,60238,"Feeding practices during diarrhea: Total","BD2011DHS",0,100,"CHDIFPCFTO",1,"",2011,"DHS",2011,94136170,"BD","","Bangladesh","T",1000,"Total","CH_DIFP_C_FTO",0,"Total","Three years preceding the survey","278","271","",1,14000,1000,1,1667
2,343882,"Feeding practices during diarrhea: Total","BD2011DHS",1,100,"CHDIFPCFTO",1,"",2011,"DHS",2011,94136170,"BD","","Bangladesh","T",1000,"Total","CH_DIFP_C_FTO",0,"Total","Five years preceding the survey","395","388","",1,14001,1000,1,1667
2,60237,"Feeding practices during diarrhea: Given increased fluids and continued feeding","BD2011DHS",0,20.8,"CHDIFPCFCF",1,"",2011,"DHS",2011,94136180,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_FCF",0,"Total","Three years preceding the survey","278","271","",1,14000,1000,1,1667
2,343877,"Feeding practices during diarrhea: Given increased fluids and continued feeding","BD2011DHS",1,23.8,"CHDIFPCFCF",1,"",2011,"DHS",2011,94136180,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_FCF",0,"Total","Five years preceding the survey","395","388","",1,14001,1000,1,1667
2,60230,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids","BD2011DHS",0,71.2,"CHDIFPCFAL",1,"",2011,"DHS",2011,94136190,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_FAL",0,"Total","Three years preceding the survey","278","271","",1,14000,1000,1,1667
2,343884,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids","BD2011DHS",1,75.5,"CHDIFPCFAL",1,"",2011,"DHS",2011,94136190,"BD","","Bangladesh","I",1000,"Total","CH_DIFP_C_FAL",0,"Total","Five years preceding the survey","395","388","",1,14001,1000,1,1667
2,60232,"Number of children born in the last five (or three) years who had diarrhea in the last two weeks","BD2011DHS",0,271,"CHDIFPCNUM",0,"",2011,"DHS",2011,94136200,"BD","","Bangladesh","D",1000,"Total","CH_DIFP_C_NUM",0,"Total","Three years preceding the survey","278","","",1,14000,1000,1,1667
2,356214,"Number of children born in the last five (or three) years who had diarrhea in the last two weeks","BD2011DHS",1,388,"CHDIFPCNUM",0,"",2011,"DHS",2011,94136200,"BD","","Bangladesh","D",1000,"Total","CH_DIFP_C_NUM",0,"Total","Five years preceding the survey","395","","",1,14001,1000,1,1667
2,60312,"Number of children born in the last five (or three) years who had diarrhea in the last two weeks (unweighted)","BD2011DHS",0,278,"CHDIFPCUNW",0,"",2011,"DHS",2011,94136210,"BD","","Bangladesh","U",1000,"Total","CH_DIFP_C_UNW",0,"Total","Three years preceding the survey","","271","",1,14000,1000,1,1667
2,306606,"Number of children born in the last five (or three) years who had diarrhea in the last two weeks (unweighted)","BD2011DHS",1,395,"CHDIFPCUNW",0,"",2011,"DHS",2011,94136210,"BD","","Bangladesh","U",1000,"Total","CH_DIFP_C_UNW",0,"Total","Five years preceding the survey","","388","",1,14001,1000,1,1667
2,31502,"Children severely stunted","BD2011DHS",1,15.3,"CNNUTSCHA3",1,"",2011,"DHS",2011,104236010,"BD","","Bangladesh","I",1000,"Total","CN_NUTS_C_HA3",0,"Total","","7826","7861","",1,0,1000,1,1667
2,31506,"Children stunted","BD2011DHS",1,41.3,"CNNUTSCHA2",1,"",2011,"DHS",2011,104236020,"BD","","Bangladesh","I",1000,"Total","CN_NUTS_C_HA2",0,"Total","","7826","7861","",1,0,1000,1,1667
2,31514,"Mean height for age of children","BD2011DHS",1,-1.7,"CNNUTSCHAM",1,"",2011,"DHS",2011,104236030,"BD","","Bangladesh","I",1000,"Total","CN_NUTS_C_HAM",0,"Total","","7826","7861","",1,0,1000,1,1667
2,31515,"Children severely wasted","BD2011DHS",1,4,"CNNUTSCWH3",1,"",2011,"DHS",2011,104236040,"BD","","Bangladesh","I",1000,"Total","CN_NUTS_C_WH3",0,"Total","","7826","7861","",1,0,1000,1,1667
2,31516,"Children wasted","BD2011DHS",1,15.6,"CNNUTSCWH2",1,"",2011,"DHS",2011,104236050,"BD","","Bangladesh","I",1000,"Total","CN_NUTS_C_WH2",0,"Total","","7826","7861","",1,0,1000,1,1667
2,31517,"Children overweight","BD2011DHS",1,1.5,"CNNUTSCWHP",1,"",2011,"DHS",2011,104236060,"BD","","Bangladesh","I",1000,"Total","CN_NUTS_C_WHP",0,"Total","","7826","7861","",1,0,1000,1,1667
2,31507,"Mean weight for height of children","BD2011DHS",1,-0.9,"CNNUTSCWHM",1,"",2011,"DHS",2011,104236070,"BD","","Bangladesh","I",1000,"Total","CN_NUTS_C_WHM",0,"Total","","7826","7861","",1,0,1000,1,1667
2,31503,"Children severely underweight","BD2011DHS",1,10.4,"CNNUTSCWA3",1,"",2011,"DHS",2011,104236080,"BD","","Bangladesh","I",1000,"Total","CN_NUTS_C_WA3",0,"Total","","7826","7861","",1,0,1000,1,1667
2,31508,"Children underweight","BD2011DHS",1,36.4,"CNNUTSCWA2",1,"",2011,"DHS",2011,104236090,"BD","","Bangladesh","I",1000,"Total","CN_NUTS_C_WA2",0,"Total","","7826","7861","",1,0,1000,1,1667
2,31504,"Children overweight for their age","BD2011DHS",1,0.3,"CNNUTSCWAP",1,"",2011,"DHS",2011,104236100,"BD","","Bangladesh","I",1000,"Total","CN_NUTS_C_WAP",0,"Total","","7826","7861","",1,0,1000,1,1667
2,31500,"Mean weight for age of children","BD2011DHS",1,-1.6,"CNNUTSCWAM",1,"",2011,"DHS",2011,104236110,"BD","","Bangladesh","I",1000,"Total","CN_NUTS_C_WAM",0,"Total","","7826","7861","",1,0,1000,1,1667
2,31501,"Number of children under age five","BD2011DHS",1,7861,"CNNUTSCNUM",0,"",2011,"DHS",2011,104236120,"BD","","Bangladesh","D",1000,"Total","CN_NUTS_C_NUM",0,"Total","","7826","","",1,0,1000,1,1667
2,31509,"Number of children under age five (unweighted)","BD2011DHS",1,7826,"CNNUTSCUNW",0,"",2011,"DHS",2011,104236130,"BD","","Bangladesh","U",1000,"Total","CN_NUTS_C_UNW",0,"Total","","","7861","",1,0,1000,1,1667
2,250202,"Children ever breastfed","BD2011DHS",1,98.5,"CNBRFICEVR",1,"",2011,"DHS",2011,104266010,"BD","","Bangladesh","I",1000,"Total","CN_BRFI_C_EVR",0,"Total","","3250","3264","",1,0,1000,1,1667
2,250200,"Children who started breastfeeding within 1 hour of birth","BD2011DHS",1,47,"CNBRFIC1HR",1,"",2011,"DHS",2011,104266020,"BD","","Bangladesh","I",1000,"Total","CN_BRFI_C_1HR",0,"Total","","3250","3264","",1,0,1000,1,1667
2,250201,"Children who started breastfeeding within 1 day of birth","BD2011DHS",1,90.3,"CNBRFIC1DY",1,"",2011,"DHS",2011,104266030,"BD","","Bangladesh","I",1000,"Total","CN_BRFI_C_1DY",0,"Total","","3250","3264","",1,0,1000,1,1667
2,31505,"Number of last-born children born in the last two years","BD2011DHS",1,3264,"CNBRFICNUM",0,"",2011,"DHS",2011,104266040,"BD","","Bangladesh","D",1000,"Total","CN_BRFI_C_NUM",0,"Total","","3250","","",1,0,1000,1,1667
2,250199,"Number of last-born children born in the last two years (unweighted)","BD2011DHS",1,3250,"CNBRFICUNW",0,"",2011,"DHS",2011,104266050,"BD","","Bangladesh","U",1000,"Total","CN_BRFI_C_UNW",0,"Total","","","3264","",1,0,1000,1,1667
2,271494,"Children who received a prelacteal feed","BD2011DHS",1,38.6,"CNBRFICPLF",1,"",2011,"DHS",2011,104266060,"BD","","Bangladesh","I",1000,"Total","CN_BRFI_C_PLF",0,"Total","","3197","3215","",1,0,1000,1,1667
2,31510,"Number of last-born children ever breastfed","BD2011DHS",1,3215,"CNBRFICNME",0,"",2011,"DHS",2011,104266070,"BD","","Bangladesh","D",1000,"Total","CN_BRFI_C_NME",0,"Total","","3197","","",1,0,1000,1,1667
2,271495,"Number of last-born children ever breastfed (unweighted)","BD2011DHS",1,3197,"CNBRFICUNE",0,"",2011,"DHS",2011,104266080,"BD","","Bangladesh","U",1000,"Total","CN_BRFI_C_UNE",0,"Total","","","3215","",1,0,1000,1,1667
2,243323,"Children not breastfeeding","BD2011DHS",1,0.8,"CNBRFSCNOT",1,"",2011,"DHS",2011,104306010,"BD","","Bangladesh","I",295001,"Age in months (other groupings)","CN_BRFS_C_NOT",21001,"0-5","","789","810","",1,0,1000,1,1667
2,243324,"Children exclusively breastfed","BD2011DHS",1,63.5,"CNBRFSCEXB",1,"",2011,"DHS",2011,104306020,"BD","","Bangladesh","I",295001,"Age in months (other groupings)","CN_BRFS_C_EXB",21001,"0-5","","789","810","",1,0,1000,1,1667
2,243321,"Children breastfeeding and consuming plain water only","BD2011DHS",1,9.9,"CNBRFSCWAT",1,"",2011,"DHS",2011,104306030,"BD","","Bangladesh","I",295001,"Age in months (other groupings)","CN_BRFS_C_WAT",21001,"0-5","","789","810","",1,0,1000,1,1667
2,243317,"Children breastfeeding and consuming non-milk liquids","BD2011DHS",1,2.6,"CNBRFSCLIQ",1,"",2011,"DHS",2011,104306040,"BD","","Bangladesh","I",295001,"Age in months (other groupings)","CN_BRFS_C_LIQ",21001,"0-5","","789","810","",1,0,1000,1,1667
2,243322,"Children breastfeeding and consuming other milk","BD2011DHS",1,14.7,"CNBRFSCMLK",1,"",2011,"DHS",2011,104306050,"BD","","Bangladesh","I",295001,"Age in months (other groupings)","CN_BRFS_C_MLK",21001,"0-5","","789","810","",1,0,1000,1,1667
2,243318,"Children breastfeeding and consuming complementary foods","BD2011DHS",1,8.5,"CNBRFSCCMP",1,"",2011,"DHS",2011,104306060,"BD","","Bangladesh","I",295001,"Age in months (other groupings)","CN_BRFS_C_CMP",21001,"0-5","","789","810","",1,0,1000,1,1667
2,243315,"Children: Total","BD2011DHS",1,100,"CNBRFSCTOT",1,"",2011,"DHS",2011,104306070,"BD","","Bangladesh","T",295001,"Age in months (other groupings)","CN_BRFS_C_TOT",21001,"0-5","","789","810","",1,0,1000,1,1667
2,243316,"Children currently breastfeeding","BD2011DHS",1,99.2,"CNBRFSCBRF",1,"",2011,"DHS",2011,104306080,"BD","","Bangladesh","I",295001,"Age in months (other groupings)","CN_BRFS_C_BRF",21001,"0-5","","789","810","",1,0,1000,1,1667
2,31922,"Number of youngest children under two years living with the mother","BD2011DHS",1,810,"CNBRFSCNUM",0,"",2011,"DHS",2011,104306090,"BD","","Bangladesh","D",295001,"Age in months (other groupings)","CN_BRFS_C_NUM",21001,"0-5","","789","","",1,0,1000,1,1667
2,243320,"Number of youngest children under two years living with the mother (unweighted)","BD2011DHS",1,789,"CNBRFSCUNW",0,"",2011,"DHS",2011,104306100,"BD","","Bangladesh","U",295001,"Age in months (other groupings)","CN_BRFS_C_UNW",21001,"0-5","","","810","",1,0,1000,1,1667
2,335266,"Children using a bottle with a nipple","BD2011DHS",1,16.1,"CNBRFSCBNP",1,"",2011,"DHS",2011,104306110,"BD","","Bangladesh","I",295001,"Age in months (other groupings)","CN_BRFS_C_BNP",21001,"0-5","","795","816","",1,0,1000,1,1667
2,31924,"Number of children under two years of age","BD2011DHS",1,816,"CNBRFSCNM2",0,"",2011,"DHS",2011,104306120,"BD","","Bangladesh","D",295001,"Age in months (other groupings)","CN_BRFS_C_NM2",21001,"0-5","","795","","",1,0,1000,1,1667
2,335264,"Number of children under two years of age (unweighted)","BD2011DHS",1,795,"CNBRFSCUN2",0,"",2011,"DHS",2011,104306130,"BD","","Bangladesh","U",295001,"Age in months (other groupings)","CN_BRFS_C_UN2",21001,"0-5","","","816","",1,0,1000,1,1667
2,31513,"Median duration of any breastfeeding","BD2011DHS",1,31.3,"CNBFDRCMDA",1,"",2011,"DHS",2011,104336010,"BD","","Bangladesh","I",1000,"Total","CN_BFDR_C_MDA",0,"Total","","","","",1,0,1000,1,1667
2,31511,"Median duration of exclusive breastfeeding","BD2011DHS",1,3.4,"CNBFDRCMDE",1,"",2011,"DHS",2011,104336020,"BD","","Bangladesh","I",1000,"Total","CN_BFDR_C_MDE",0,"Total","","","","",1,0,1000,1,1667
2,31512,"Median duration of predominant breastfeeding","BD2011DHS",1,4.8,"CNBFDRCMDP",1,"",2011,"DHS",2011,104336030,"BD","","Bangladesh","I",1000,"Total","CN_BFDR_C_MDP",0,"Total","","","","",1,0,1000,1,1667
2,313185,"Mean duration of any breastfeeding","BD2011DHS",1,28.8,"CNBFDRCMNA",1,"",2011,"DHS",2011,104336040,"BD","","Bangladesh","I",1000,"Total","CN_BFDR_C_MNA",0,"Total","","4964","4956","",1,0,1000,1,1667
2,313186,"Mean duration of exclusive breastfeeding","BD2011DHS",1,4.4,"CNBFDRCMNE",1,"",2011,"DHS",2011,104336050,"BD","","Bangladesh","I",1000,"Total","CN_BFDR_C_MNE",0,"Total","","4964","4956","",1,0,1000,1,1667
2,313187,"Mean duration of predominant breastfeeding","BD2011DHS",1,6.3,"CNBFDRCMNP",1,"",2011,"DHS",2011,104336060,"BD","","Bangladesh","I",1000,"Total","CN_BFDR_C_MNP",0,"Total","","4964","4956","",1,0,1000,1,1667
2,31518,"Number of children","BD2011DHS",1,4956,"CNBFDRCNUM",0,"",2011,"DHS",2011,104336070,"BD","","Bangladesh","D",1000,"Total","CN_BFDR_C_NUM",0,"Total","","4964","","",1,0,1000,1,1667
2,313184,"Number of children (unweighted)","BD2011DHS",1,4964,"CNBFDRCUNW",0,"",2011,"DHS",2011,104336080,"BD","","Bangladesh","U",1000,"Total","CN_BFDR_C_UNW",0,"Total","","","4956","",1,0,1000,1,1667
2,413847,"Breastfeeding children receiving infant formula","BD2011DHS",1,6.9,"CNFDBFCINF",1,"",2011,"DHS",2011,104366010,"BD","","Bangladesh","I",1000,"Total","CN_FDBF_C_INF",0,"Total","","3000","3026","",1,0,1000,1,1667
2,413840,"Breastfeeding children receiving other milk","BD2011DHS",1,19.6,"CNFDBFCMLK",1,"",2011,"DHS",2011,104366020,"BD","","Bangladesh","I",1000,"Total","CN_FDBF_C_MLK",0,"Total","","3000","3026","",1,0,1000,1,1667
2,413848,"Breastfeeding children receiving other liquids","BD2011DHS",1,17.8,"CNFDBFCLIQ",1,"",2011,"DHS",2011,104366030,"BD","","Bangladesh","I",1000,"Total","CN_FDBF_C_LIQ",0,"Total","","3000","3026","",1,0,1000,1,1667
2,413841,"Breastfeeding children receiving fortified baby food","BD2011DHS",1,3.6,"CNFDBFCBBY",1,"",2011,"DHS",2011,104366040,"BD","","Bangladesh","I",1000,"Total","CN_FDBF_C_BBY",0,"Total","","3000","3026","",1,0,1000,1,1667
2,413836,"Breastfeeding children receiving foods made from grains","BD2011DHS",1,55.4,"CNFDBFCGRN",1,"",2011,"DHS",2011,104366050,"BD","","Bangladesh","I",1000,"Total","CN_FDBF_C_GRN",0,"Total","","3000","3026","",1,0,1000,1,1667
2,413837,"Breastfeeding children receiving fruits and vegetables rich in vitamin a","BD2011DHS",1,27.2,"CNFDBFCVTA",1,"",2011,"DHS",2011,104366060,"BD","","Bangladesh","I",1000,"Total","CN_FDBF_C_VTA",0,"Total","","3000","3026","",1,0,1000,1,1667
2,413838,"Breastfeeding children receiving other fruits and vegetables","BD2011DHS",1,13.3,"CNFDBFCFVG",1,"",2011,"DHS",2011,104366070,"BD","","Bangladesh","I",1000,"Total","CN_FDBF_C_FVG",0,"Total","","3000","3026","",1,0,1000,1,1667
2,413839,"Breastfeeding children receiving food made from roots and tubers","BD2011DHS",1,30.3,"CNFDBFCRTS",1,"",2011,"DHS",2011,104366080,"BD","","Bangladesh","I",1000,"Total","CN_FDBF_C_RTS",0,"Total","","3000","3026","",1,0,1000,1,1667
2,413842,"Breastfeeding children receiving food made from legumes and nuts","BD2011DHS",1,4.2,"CNFDBFCLEG",1,"",2011,"DHS",2011,104366090,"BD","","Bangladesh","I",1000,"Total","CN_FDBF_C_LEG",0,"Total","","3000","3026","",1,0,1000,1,1667
